PSLAccountReference,BaseCcyOfTheAccount,SubAccountReference,FundManagerCode,FundManagerName,ISIN,Sedol,Sedol Description,CCYOfTheAsset,Exchange,ValueDate,Holding,Price,Cost,Value,AccruedInterest,QuarterUpValuation
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,SG9999003735,B1RMWL0,ID-970472A0,GBP,ACXL,31/12/2025,2941,9,48752,26469,0,26454.2950000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,IE00B4NCWG09,B425ZM7,ID-A057AD40,GBP,ACXL,31/12/2025,5140,53.865,92334,276866.1,0,276801.8500000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,CH0104136285,B4VK7N8,ID-D5AD2EB9,CHF,ACXS,31/12/2025,3970,280.05,499751,1043207.6,0,782405.7360453000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,JP3047210004,B5P38X7,ID-17971B0F,JPY,ACXJ,31/12/2025,824,36550,110352.43,142975.68,0,107231.5376700000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,NL0010273215,B929F46,ID-6718B0EE,EUR,ACXA,31/12/2025,79,918.4,41253,63315.82,0,47486.8662828000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US77313F1066,BDFKQ07,ID-45C5F314,USD,ACXN,31/12/2025,3333,3.42,37940,8460.96,0,6345.7208544510000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,GB00BF33H870,BF33H87,ID-479E50B9,GBP,ACXL,31/12/2025,139900,0.1585,36266,22174.15,0,22139.1750000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US62914V1061,BFZX9H8,ID-A9D7498B,USD,ACXN,31/12/2025,5900,5.5,40006,24086.46,0,18064.8452325000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,IE00BGWL6932,BGWL693,ID-9358D5A3,GBP,ACXX,31/12/2025,4420,9.3584,40795,41364.13,0,31023.0960000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,GB00BH4HKS39,BH4HKS3,ID-793A520E,GBP,ACXL,31/12/2025,38150,0.9854,75513,37593.01,0,37589.1950000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,IE00BKTZQP20,BKTZQP2,ID-83A33850,GBP,ACXX,31/12/2025,473,157.18263,56460,74347.38,0,55760.5379925000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US03969K1088,BKX9VD3,ID-AF2DF61C,USD,ACXN,31/12/2025,1350,28.08,33519,28137.73,0,21103.3020978000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,GB00BLPK7334,BLPK733,ID-3DBB8B45,GBP,ACXL,31/12/2025,100230,64.70808,65427,64856.91,465.74,6484938.9329400000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US19260Q1076,BMC9P69,ID-2A74EE13,USD,ACXN,31/12/2025,380,231.6,72311,65325.15,0,48993.8643828000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,LU2214766037,BMCM4F0,ID-253CE889,CHF,ACXX,31/12/2025,1837.1,114.6367,158089,197606.46,0,148204.8495534397860000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US63942X1063,BMGMH68,ID-4EDE9489,USD,ACXN,31/12/2025,5400,7.24,28913.53,29019.54,0,21764.6591436000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US34379V1035,BMXC0N9,ID-DB471AB1,USD,ACXN,31/12/2025,805,19.86,18519,11866.79,0,8900.0955373050000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,LU2298050290,BMXKQ13,ID-CA35FB16,GBP,ACXX,31/12/2025,2130,24.24,52115,51631.2,0,38723.4000000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,IE00011CA799,BNM09K1,ID-E0413161,GBP,ACXL,31/12/2025,2373,11.05,23324,26221.65,0,26219.2770000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,GB00BNNGP668,BNNGP66,ID-74CFF72B,GBP,ACXL,31/12/2025,49554,97.69203,46586,48410.31,35.23,4840659.2491740000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,CA0307471098,BPCPJN3,ID-21A1AD60,CAD,ACXC,31/12/2025,5133,0.29,7550,807.43,0,605.5692552675000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,JP3050630007,BRRG849,ID-3916AC8C,JPY,ACXJ,31/12/2025,67400,323.2,104396.34,103413.88,0,77560.2480480000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,IE0009HF1MK9,BSHRJL3,ID-0192DBA3,GBP,ACXE,31/12/2025,11400,10.28957,95501,117301.08,0,87975.8064000000000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,CA98936T2083,BSML567,ID-CAD05B51,USD,ACXN,31/12/2025,7937,3.54,40033,20855.37,0,15641.5283574930000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,CA25472R1064,BSRFLD3,ID-2C0E3F75,CAD,ACXC,31/12/2025,3850,0.085,10401,177.51,0,133.1294724375000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,CA06849F1080,BVK5216,ID-F33646F6,CAD,ACXL,31/12/2025,2797,60.59,48580,91923.54,0,0
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US0138721065,BYNF418,ID-515B90C5,USD,ACXN,31/12/2025,2310,54.38,101062,93241.54,0,69931.1591817300000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,US81141R1005,BYWD7L4,ID-6820BB7E,USD,ACXN,31/12/2025,153,128.35,37019,14576.24,0,10932.1818642675000000000000
ID-88A8C913,GBP,ID-8F31EAB3,,SLS,LU1530788402,BYYNFP2,ID-8C12828F,GBP,ACXX,31/12/2025,399.719,100.25,39562,40071.83,0,30053.8723125000000000000000
ID-445C51AD,GBP,ID-8F31EAB3,,SLS,,,ID-1228ADF3,GBP,,31/12/2025,0,0,1055.3,1055.3,0,0
ID-445C51AD,GBP,ID-8F31EAB3,,SLS,,,ID-236C3B75,USD,,31/12/2025,0,0,272.485,272.4850263,0,0
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,,,ID-02C872F9,GBP,,31/12/2025,0,0,21954.35,21954.35,0,0
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB0007188757,0718875,ID-B043C7E0,GBP,ACXL,31/12/2025,200,60.26,9810.72,12052,0,12051.0000000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB0007980591,0798059,ID-68FA903A,GBP,ACXL,31/12/2025,1038,4.3095,4040.55,4473.26,0,4473.0015000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB0009895292,0989529,ID-CD033F22,GBP,ACXL,31/12/2025,49,137.5,5541.27,6737.5,0,6737.0100000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US0231351067,2000019,ID-DDC274E8,USD,ACXN,31/12/2025,30,232.53,2259.76,5177.96,0,3883.4685318150000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US0378331005,2046251,ID-F830EBD8,USD,ACXN,31/12/2025,21,273.08,3171.57,4256.65,0,3192.4840264380000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US0846707026,2073390,ID-C5B9C6A8,USD,ACXN,31/12/2025,16,503.71,3982.12,5982.17,0,4486.6283843760000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US8740391003,2113382,ID-3EA312A9,USD,ACXN,31/12/2025,31,299.58,4308.28,6893.39,0,5170.0417989930000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US1912161007,2206657,ID-C998F398,USD,ACXN,31/12/2025,115,70.07,5423.61,5981.2,0,4485.8991101925000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US2358511028,2250870,ID-99557A4C,USD,ACXN,31/12/2025,20,230.67,3974.62,3424.36,0,2568.2698611900000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US0605051046,2295677,ID-AD1AE4FF,USD,ACXN,31/12/2025,151,55.28,4553.38,6195.88,0,4646.9128293480000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US5949181045,2588173,ID-A479D69E,USD,ACXN,31/12/2025,16,487.48,2702.95,5789.42,0,4342.0650866880000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,FR0000121014,4061412,ID-13C499EB,EUR,ACXP,31/12/2025,11,639.3,5774.61,6136.92,0,4602.6922132125000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,DE0007236101,5727973,ID-535D26B7,EUR,ACXF,31/12/2025,50,238.8,10738.09,10419.76,0,7814.8180575000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,CH0012005267,7103065,ID-639FFAC4,CHF,ACXS,31/12/2025,60,109.6,5080.53,6170.3,0,4627.7271648000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,CH0012032048,7110388,ID-22FDCC15,CHF,ACXS,31/12/2025,21,328.2,4571.34,6467,0,4850.2465275600000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00B0119B50,B0119B5,ID-479F0884,GBP,ACXF,31/12/2025,3737,3.509,9581.53,13113.13,0,9834.8497500000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,IE00B02KXK85,B02KXK8,ID-37552BBF,GBP,ACXL,31/12/2025,89,82.5,7400.02,7342.5,0,7342.0550000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US57636Q1040,B121557,ID-6DDE9F30,USD,ACXN,31/12/2025,12,577.42,3597.79,5143.18,0,3857.3816705640000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,FR0000125486,B1XH026,ID-26FAC460,EUR,ACXP,31/12/2025,43,120.45,3338.83,4519.9,0,3389.9227727062500000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00B2B0DG97,B2B0DG9,ID-60659AAA,GBP,ACXL,31/12/2025,300,30.47,8275,9141,0,9139.5000000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,IE00B3L10356,B3L1035,ID-63920F97,GBP,ACCC,31/12/2025,7234,1,7234,7234,0,5425.5000000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,IE00B4BNMY34,B4BNMY3,ID-B6294FD2,USD,ACXN,31/12/2025,25,270,6249.55,5010.28,0,3757.7104875000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,IE00B4ND3602,B4ND360,ID-12B97F49,USD,ACXL,31/12/2025,178,84.747,4750.99,11197.02,0,11196.9581245526000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,HK0000069689,B4TX8S1,ID-47284665,HKD,ACXH,31/12/2025,783,81.65,5292.23,6097.29,0,4572.9692719650000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00B5T0SW38,B5T0SW3,ID-63F239CB,GBP,ACXX,31/12/2025,9604,0.8726,8136.89,8380.45,0,6285.3378000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00B63H8491,B63H849,ID-65B63D9A,GBP,ACXL,31/12/2025,850,11.53,9872.16,9800.5,0,9798.3750000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,LU0827876409,B8LFDR7,ID-E9C3E5C9,GBP,ACXL,31/12/2025,184,49.27,4815.71,9065.68,0,6799.2600000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,NL0010273215,B929F46,ID-6718B0EE,EUR,ACXA,31/12/2025,9,918.4,6063.32,7213.19,0,5409.8961588000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BDR05C01,BDR05C0,ID-3D5B55C4,GBP,ACXL,31/12/2025,280,11.475,2937.74,3213,0,3212.3000000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,IE00BDZVH859,BDZVH85,ID-4BD4E741,GBP,ACXL,31/12/2025,2893,4.842,14090.3,14007.91,0,14006.4595000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BGXQNP29,BGXQNP2,ID-11043D9F,GBP,ACXL,31/12/2025,722,7.375,4272.61,5324.75,0,5322.9450000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BLH38158,BLH3815,ID-A7447B2B,GBP,ACXL,31/12/2025,14048,44.25,7742.62,6216.24,72.53,466218.0000000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BM8Z2S21,BM8Z2S2,ID-F54D84FA,GBP,ACXL,31/12/2025,27790,78.22,20497.26,21737.34,100.44,1630300.3500000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,LU2785546602,BMVH1Z5,ID-FE25B09D,GBP,ACXL,31/12/2025,66.52,121.9908,0,8114.83,0,6086.1210120000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BP6MXD84,BP6MXD8,ID-CB76C226,GBP,ACXL,31/12/2025,350,27.315,8399.6,9560.25,0,9559.3750000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US40053W1018,BQRX1Y4,ID-2033F126,USD,ACXN,31/12/2025,750,4.08,5297.74,2271.33,0,1703.4954210000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BR3YV268,BR3YV26,ID-F8F2540A,GBP,ACXL,31/12/2025,3609,4.635,10910.75,16727.72,0,16718.6925000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,NL0015002MS2,BVZG4R4,ID-00165F6B,GBP,ACXL,31/12/2025,40,11.735,439.78,469.4,0,469.3000000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,GB00BVZK7T90,BVZK7T9,ID-ED44B591,GBP,ACXL,31/12/2025,177,48.56,8149.59,8595.12,0,8594.6775000000000000000000
ID-CB861D5C,GBP,ID-CE0E9CC5,,SLS,US02079K1079,BYY88Y7,ID-2ECA266A,USD,ACXN,31/12/2025,35,314.55,2744.22,8171.77,0,6128.8258051125000000000000
ID-57A7C20F,GBP,ID-CE0E9CC5,,SLS,,,ID-76956A64,GBP,,31/12/2025,0,0,26.36,26.36,0,0
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,,,ID-CCD99C27,GBP,,31/12/2025,0,0,99304.93,99304.93,0,0
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB0000961622,0096162,ID-9741D645,GBP,ACXL,31/12/2025,1750,7.15,12585.88,12512.5,0,12508.1250000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,IE0002458671,0245867,ID-482B81A2,USD,ACXD,31/12/2025,65,237.63,11148.15,11464.97,0,8598.7271562075000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,US0846707026,2073390,ID-C5B9C6A8,USD,ACXN,31/12/2025,30,503.71,10908.57,11216.57,0,8412.4282207050000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,CA13321L1085,2158684,ID-0B4E5171,USD,ACXN,31/12/2025,200,91.37,11600.3,13564.13,0,10173.0965109000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,US4824801009,2480138,ID-92469FEA,USD,ACXN,31/12/2025,15,1243.65,10262.72,13846.74,0,10385.0592172875000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,US5949181045,2588173,ID-A479D69E,USD,ACXN,31/12/2025,30,487.48,11202.38,10855.16,0,8141.3720375400000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,US58933Y1055,2778844,ID-8C71C58D,USD,ACXN,31/12/2025,150,106.06,9365.88,11808.67,0,8856.5060956500000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB0031348658,3134865,ID-55E5E04C,GBP,ACXL,31/12/2025,3000,4.768,11306.57,14304,0,14303.2500000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,DE0007236101,5727973,ID-535D26B7,EUR,ACXF,31/12/2025,50,238.8,9837.51,10419.76,0,7814.8180575000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,AU000000ORG5,6214861,ID-49196B7D,AUD,ACXA,31/12/2025,2250,11.4,13167.95,12755.8,0,9566.8491487500000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,JP3236200006,6490995,ID-CD4E5E6E,JPY,ACXJ,31/12/2025,50,56680,13586.87,13453.88,0,10090.3861500000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,IE0034304117,B00C0L6,ID-4664B227,GBP,ACXF,31/12/2025,60,181.026,11208.2,10861.56,0,8146.1700000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00B0130H42,B0130H4,ID-6A26D52D,GBP,ACXL,31/12/2025,15000,0.637,9949.7,9555,0,9547.5000000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00B3QF3G69,B3QF3G6,ID-6CC9AA6D,GBP,ACXX,31/12/2025,1300,8.30503,10631.52,10796.54,0,8097.4052250000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00BDGKMY29,BDGKMY2,ID-340B8205,USD,ACXL,31/12/2025,20000,0.92,13810.51,13657.65,0,13642.8086440000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00BMBL1G81,BMBL1G8,ID-6E96B648,GBP,ACXL,31/12/2025,15000,93.27,14016.28,13990.5,7.74,1049287.5000000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,VGG0103J1075,BMYLGW6,ID-B1639C0B,GBP,ACXL,31/12/2025,5000,1.7,9900,8500,0,8487.5000000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00BNGDN821,BNGDN82,ID-04C95706,GBP,ACXL,31/12/2025,1750,5.864,10602.36,10262,0,10260.2500000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,DK0062498333,BP6KMJ1,ID-CA165E06,DKK,ACXC,31/12/2025,275,325.25,11141.35,10452.09,0,7839.0693871875000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00BQRH5880,BQRH588,ID-33E7E916,GBP,ACXX,31/12/2025,8000,1.4995,11818.2,11996,0,8997.0000000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,JE00BSBJ5M88,BSBJ5M8,ID-BAF5B08B,GBP,ACXL,31/12/2025,3500,3.5,12094,12250,0,12232.5000000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,LU2992393574,BSS9B89,ID-A49CB143,GBP,ACXX,31/12/2025,10,1356.81,10623.7,13568.1,0,10176.0750000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GG00BV54HY67,BV54HY6,ID-4BD90B8F,GBP,ACXL,31/12/2025,15000,0.79,11811.17,11850,0,11842.5000000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,GB00BVZK7T90,BVZK7T9,ID-ED44B591,GBP,ACXL,31/12/2025,222,48.56,11076.67,10780.32,0,10779.7650000000000000000000
ID-2E20E34B,GBP,ID-795DE0E9,,SLS,IE00BYVJRK24,BYVJRK2,ID-9FCE77E2,GBP,ACXX,31/12/2025,300,56.312,11732.63,16893.6,0,12670.2000000000000000000000
ID-31FC6F73,GBP,ID-795DE0E9,,SLS,,,ID-FB8ED994,GBP,,31/12/2025,0,0,1096.25,1096.25,0,0
ID-DBC6459B,GBP,#N/A,,SLS,,,ID-EDCF8F4E,GBP,,31/12/2025,0,0,300881.14,300881.14,0,0
ID-DBC6459B,GBP,#N/A,,SLS,GB0002374006,0237400,ID-7FE7CD9C,GBP,ACXL,31/12/2025,1250,16.025,22559.56,20031.25,0,20028.1250000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB0002634946,0263494,ID-59D5A278,GBP,ACXL,31/12/2025,805,17.14,11040.94,13797.7,0,13795.6875000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB0004052071,0405207,ID-A164E891,GBP,ACXL,31/12/2025,511,35.44,8363.2,18109.84,0,18104.7300000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB0007099541,0709954,ID-60D39A15,GBP,ACXL,31/12/2025,1830,11.525,19616.99,21090.75,0,21086.1750000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB0007188757,0718875,ID-B043C7E0,GBP,ACXL,31/12/2025,750,60.26,32183.955,45195,0,45191.2500000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US0231351067,2000019,ID-DDC274E8,USD,ACXN,31/12/2025,275,232.53,45475.83,47464.61,0,35598.4615416375000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US0311621009,2023607,ID-D498E15B,USD,ACXN,31/12/2025,125,328.69,26863.08,30496.83,0,22872.6270395625000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US1101221083,2126335,ID-4D8ABAE1,USD,ACXN,31/12/2025,1000,54.21,33630.95,40238.12,0,30178.5904485000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US2546871060,2270726,ID-6E39A0B5,USD,ACXN,31/12/2025,325,114.79,28207.43,27691.45,0,20768.5875154875000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US35671D8570,2352118,ID-28D9C41B,USD,ACXN,31/12/2025,750,51.41,22865.16,28619.83,0,21464.8773513750000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US3635761097,2359506,ID-3DC631B8,USD,ACXN,31/12/2025,125,261.83,28886.63,24293.37,0,18220.0247581875000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US5949181045,2588173,ID-A479D69E,USD,ACXN,31/12/2025,100,487.48,38378.15,36183.87,0,27137.9067918000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US6516391066,2636607,ID-33D09CE5,USD,ACXN,31/12/2025,550,101.86,28170.57,41583.84,0,31187.8836505500000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US6541061031,2640147,ID-120429C6,USD,ACXN,31/12/2025,500,61.19,28474.72,22709.56,0,17032.1707207500000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US6745991058,2655408,ID-6E5B06F6,USD,ACXN,31/12/2025,900,41.46,29545.42,27696.83,0,20772.6235749000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US8835561023,2886907,ID-3C0B4A46,USD,ACXN,31/12/2025,100,583.45,34001.37,43307.38,0,32480.5360582500000000000000
ID-DBC6459B,GBP,#N/A,,SLS,FR0000120321,4057808,ID-AE9B0870,EUR,ACXP,31/12/2025,75,366.95,25172.97,24017.15,0,18012.8610942187500000000000
ID-DBC6459B,GBP,#N/A,,SLS,FR0000121014,4061412,ID-13C499EB,EUR,ACXP,31/12/2025,24,639.3,19513.51,13389.65,0,10042.2375561000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,FR0000121972,4834108,ID-418CA4A9,EUR,ACXP,31/12/2025,149,235.95,28896.32,30680.3,0,23010.2212545562500000000000
ID-DBC6459B,GBP,#N/A,,SLS,FR0000120578,5671735,ID-7A5EB887,EUR,ACXP,31/12/2025,350,83,24591.31,25351.25,0,19013.4392437500000000000000
ID-DBC6459B,GBP,#N/A,,SLS,JP3236200006,6490995,ID-CD4E5E6E,JPY,ACXJ,31/12/2025,100,56680,28081.01,26907.75,0,20180.7723000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,JP3890350006,6563024,ID-33F3AC5A,JPY,ACXJ,31/12/2025,1750,5041,33975.39,41879.58,0,31409.6203312500000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00B188SR50,B188SR5,ID-35342385,GBP,ACXL,31/12/2025,21276,1.25,33894.25,26595,0,26573.7240000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00B19NLV48,B19NLV4,ID-9B5BF070,GBP,ACXL,31/12/2025,500,34.09,13621.8,17045,0,17042.5000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00B2B0DG97,B2B0DG9,ID-60659AAA,GBP,ACXL,31/12/2025,317,30.47,4976.15,9658.99,0,9657.4050000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,US92826C8394,B2PZN04,ID-4BBAD702,USD,ACXN,31/12/2025,100,353.62,25426.13,26247.93,0,19685.9493717000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00B46CGH68,B46CGH6,ID-D4A0C40E,GBP,ACXL,31/12/2025,25000,165.36108,42474.265,41340.27,89.95,2356065.1750000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE00B4BNMY34,B4BNMY3,ID-B6294FD2,USD,ACXN,31/12/2025,150,270,27997.86,30061.68,0,22546.2629250000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE00B579F325,B4PYKC6,ID-AE138680,GBP,ACXL,31/12/2025,215,312.165,30745.61,67115.48,0,67108.4875000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE00B4TRL175,B4TRL17,ID-9795714B,GBP,ACXX,31/12/2025,225,165.4988,35978.23,37237.23,0,27927.9225000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00B4WFW713,B4WFW71,ID-B057C716,GBP,ACXL,31/12/2025,15000,1.895,27149.64,28425,0,28417.5000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE00B84WGD25,B84WGD2,ID-5BD653F4,GBP,ACXX,31/12/2025,13000,3.1353,36628.7,40758.9,0,30569.1750000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,NL0010273215,B929F46,ID-6718B0EE,EUR,ACXA,31/12/2025,70,918.4,37519.15,56102.63,0,42076.9701240000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BCZRNM23,BCZRNM2,ID-C92E34AF,GBP,ACXX,31/12/2025,12385,3.33388,21138.51,41290.12,0,40766.4721925000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BDGKMY29,BDGKMY2,ID-340B8205,USD,ACXL,31/12/2025,30000,0.92,19668.35,20486.48,0,20464.2129660000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BDTM8B47,BDTM8B4,ID-339AADF8,GBP,ACXX,31/12/2025,16000,1.41,23386.36,22560,0,16920.0000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BFLTL413,BFLTL41,ID-37B25E9A,GBP,ACXX,31/12/2025,35000,1.132,38055.22,39620,0,39112.5000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,IE00BH3ZHX28,BH3ZHX2,ID-D2E946B5,GBP,ACXX,31/12/2025,275,120.5417,27486.71,33148.97,0,24861.7256250000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GG00BJ0CDD21,BJ0CDD2,ID-7B119A7D,USD,ACXL,31/12/2025,22500,1.5,19716.59,25051.4,0,25009.6509112500000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BJ0LT190,BJ0LT19,ID-48B0C7AC,GBP,ACXL,31/12/2025,6000,5.08,29447.54,30480,0,30450.0000000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,LU2321459435,BKPVTJ9,ID-844AEEE9,GBP,ACCC,31/12/2025,500,160.9577,81236,80478.85,0,60359.1375000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BLDYK618,BLDYK61,ID-AFFDFE7C,GBP,ACXL,31/12/2025,3935,11.835,21303.06,46570.73,0,46560.8875000000000000000000
ID-DBC6459B,GBP,#N/A,,SLS,GB00BLH42507,BLH4250,ID-49B3FCBF,GBP,ACXL,31/12/2025,4000,3.02,14406.6,12080,0,12070.0000000000000000000000
