Policyholder_Number,Security_Code,ISIN,Other_Security_ID,ID_Type,Asset_Name,Acq_Cost_in_GBP,Cash_Value_in_GBP,Bid_Value_in_GBP,Accrued_Interest,Holding,Loc_Bid_Price,Currency_Local
ID-B5BFF7AB,BBHX2H9,GG00BBHX2H91,,sedol_isin,THE RENEWABLES INFSTC GBP,0.00,0.00,17225.00,0.00,25000.00,0.69,GBP
ID-B5BFF7AB,BCZRNN3,GB00BCZRNN30,,sedol_isin,BLACKROCK EURO DYN FD GBP,0.00,0.00,40628.24,0.00,11500.00,3.53,GBP
ID-B5BFF7AB,BD81XT5,IE00BD81XT55,,sedol_isin,POLAR CAP UK VAL OP S DIS,0.00,0.00,34627.50,0.00,2250.00,15.39,GBP
ID-B5BFF7AB,BFF5BJ0,GB00BFF5BJ07,,sedol_isin,JUPITER JAPAN INC ZH HDG,0.00,0.00,26612.14,0.00,12027.00,2.21,GBP
ID-B5BFF7AB,BFLR220,IE00BFLR2202,,sedol_isin,ATLANTIC HOUSE DEFRET B£,0.00,0.00,69199.52,0.00,30400.00,2.28,GBP
ID-B5BFF7AB,BG0TQC2,IE00BG0TQC25,,sedol_isin,INVESCO MKT UK GILTS ETF,0.00,0.00,11179.53,0.00,386.00,28.96,GBP
ID-B5BFF7AB,BGJWTR8,GB00BGJWTR88,,sedol_isin,SMITHSON INVEST TRUST GBP,0.00,0.00,29239.20,0.00,1860.00,15.72,GBP
ID-B5BFF7AB,BGT0LX2,GG00BR30MJ80,,sedol_isin,HARBOURVEST GBL RED USD,0.00,0.00,35948.86,0.00,1550.00,31.25,USD
ID-B5BFF7AB,BJ0LT19,GB00BJ0LT190,,sedol_isin,HGCAPITAL TRUST GBP,0.00,0.00,62986.92,0.00,12399.00,5.08,GBP
ID-B5BFF7AB,BJLP1Y7,GB00BJLP1Y77,,sedol_isin,HICL INFRASTRUCTURE,0.00,0.00,23360.00,0.00,20000.00,1.17,GBP
ID-B5BFF7AB,BJVDYR5,LU1033664456,,sedol_isin,FIDELITY ASIA EQT ESG W £,0.00,0.00,34185.00,0.00,13250.00,2.58,GBP
ID-B5BFF7AB,BK8M8N6,IE00BK8M8N66,,sedol_isin,BLACKROCK ICS £ LIQ HERIT,0.00,0.00,67281.44,0.00,575.00,117.01,GBP
ID-B5BFF7AB,BM92QJ1,IE000LZ4F7J0,,sedol_isin,ISHS MSCIESG CTB ETF HDG?,0.00,0.00,19745.69,0.00,2802.00,7.05,GBP
ID-B5BFF7AB,BZ2K2M8,GB00BZ2K2M84,,sedol_isin,PREMIERMITON EUR OPP B£,0.00,0.00,47055.00,0.00,15000.00,3.14,GBP
ID-B5BFF7AB,BZ6CQ17,GB00BZ6CQ176,,sedol_isin,TROJAN INCOME X GBP DIST,0.00,0.00,48625.00,0.00,50000.00,0.97,GBP
ID-B5BFF7AB,CASH_GBP,,,sedol_isin,Cash,0.00,20394.41,,0.00,,,GBP
ID-B5BFF7AB,IE00BHZPJ239,IE00BHZPJ239,,sedol_isin,ISHS MSCI EM ESG CTB ETF,0.00,0.00,19824.29,0.00,4049.00,6.60,USD
ID-B8B6D075,0504245,IE0005042456,,sedol_isin,ISHARES CORE FTSE 100 ETF,0.00,0.00,160095.19,0.00,16561.00,9.67,GBP
ID-B8B6D075,B1G52Y3,IE00B1FZSB30,,sedol_isin,ISHARES CORE UK GILTS ETF,0.00,0.00,108358.66,0.00,10915.00,9.93,GBP
ID-B8B6D075,B53H013,IE00B53H0131,,sedol_isin,UBSCMCI COMPOSITE A USD,0.00,0.00,34772.45,0.00,406.00,115.40,USD
ID-B8B6D075,BCDBVY4,LU0953998605,,sedol_isin,JANUS HEN ABS RET I2 GBP,0.00,0.00,6736.63,0.00,413.07,16.31,GBP
ID-B8B6D075,BD3J2B9,LU1291102447,,sedol_isin,BNPP MSCI JAPAN ESG ETF,0.00,0.00,49410.80,0.00,3322.00,17.04,EUR
ID-B8B6D075,BDCNS92,LU1373034930,,sedol_isin,BRSF GBL EV DRIVEN D2£HDG,0.00,0.00,7749.57,0.00,55.22,140.34,GBP
ID-B8B6D075,BF2V2C1,LU1725201468,,sedol_isin,SCHRODER GAIA CONT C HDG£,0.00,0.00,7578.40,0.00,40.00,189.46,GBP
ID-B8B6D075,BF6SWG2,IE00BF6SWG20,,sedol_isin,RV CAPITAL ASIA OPP A GBP,0.00,0.00,4747.06,0.00,39349.00,0.12,GBP
ID-B8B6D075,BFLR220,IE00BFLR2202,,sedol_isin,ATLANTIC HOUSE DEFRET B£,0.00,0.00,359559.80,0.00,157958.00,2.28,GBP
ID-B8B6D075,BFWY8B1,IE00BFWY8B17,,sedol_isin,AMUNDI/SANDLER US SI GBP,0.00,0.00,5334.10,0.00,410072.00,0.01,GBP
ID-B8B6D075,BG08P77,IE00BG08P774,,sedol_isin,MONTLAKE COOPER N/AM POOL,0.00,0.00,4678.95,0.00,45.12,103.70,GBP
ID-B8B6D075,BG0TQC2,IE00BG0TQC25,,sedol_isin,INVESCO MKT UK GILTS ETF,0.00,0.00,78082.90,0.00,2696.00,28.96,GBP
ID-B8B6D075,BHZPJ89,IE00BHZPJ890,,sedol_isin,ISHS MSCI USA ESG CTB ETF,0.00,0.00,40693.83,0.00,4570.00,12.00,USD
ID-B8B6D075,BM92QJ1,IE000LZ4F7J0,,sedol_isin,ISHS MSCIESG CTB ETF HDG?,0.00,0.00,186660.94,0.00,26488.00,7.05,GBP
ID-B8B6D075,BMCDD67,IE00BMCDD674,,sedol_isin,GEMPC ATLN A HDG GBP,0.00,0.00,180575.53,0.00,147782.57,1.22,GBP
ID-B8B6D075,BMCMT55,IE0007L4ZKN0,,sedol_isin,QMM US EQUITY GBP ACC,0.00,0.00,144844.30,0.00,12012.00,12.06,GBP
ID-B8B6D075,BMCMT77,IE000KY07VI3,,sedol_isin,QMM US EQUITY GBPH ACC,0.00,0.00,138910.46,0.00,10752.00,12.92,GBP
ID-B8B6D075,BMCMTG6,IE0005ROYD13,,sedol_isin,QMM CONT EURO EQ GBPH ACC,0.00,0.00,105384.39,0.00,9608.00,10.97,GBP
ID-B8B6D075,BMCMTR7,IE000R3U28Q9,,sedol_isin,QMM GL IG CREDIT GBPH DIS,0.00,0.00,54779.41,0.00,5209.00,10.52,GBP
ID-B8B6D075,BMCMTY4,IE000N0WGY67,,sedol_isin,QMM GLB HY CORP GBPH DIS,0.00,0.00,97890.76,0.00,9200.00,10.64,GBP
ID-B8B6D075,BNGJH55,IE00BNGJH556,,sedol_isin,GRAHAM MACRO K GBP,0.00,0.00,9433.73,0.00,7518717.00,0.00,GBP
ID-B8B6D075,BNTWDJ7,LU2589021224,,sedol_isin,LUMYNA HBK B,0.00,0.00,12040.92,0.00,108.00,111.49,GBP
ID-B8B6D075,BQTXCZ0,IE000QQ8Z0D8,,sedol_isin,AMUNDI MSCI ESG BR TR EUR,0.00,0.00,142984.57,0.00,299.00,547.98,EUR
ID-B8B6D075,BSNQ3R8,IE000FZW9C08,,sedol_isin,BLACKR ISHS EX-UK S HDG £,0.00,0.00,17620.12,0.00,1447.00,12.18,GBP
ID-B8B6D075,BSQL9F0,IE000SZ25OI0,,sedol_isin,XTRCK SP500 WGHT 4C HDG £,0.00,0.00,45559.80,0.00,5400.00,8.44,GBP
ID-B8B6D075,BYXPR31,LU1586024074,,sedol_isin,BLACKROCK STR ASI PAC Z2£,0.00,0.00,7548.12,0.00,36.00,209.67,GBP
ID-B8B6D075,BZ1F4Z1,LU1291106513,,sedol_isin,BNPP MSCI PAC EX JAP PRI£,0.00,0.00,29376.34,0.00,119.00,246.86,GBP
ID-B8B6D075,CASH_GBP,,,sedol_isin,Cash,0.00,-1396.59,,0.00,,,GBP
ID-B8B6D075,CASH_GBP,,,sedol_isin,Cash,0.00,48919.88,,0.00,,,GBP
ID-B8B6D075,IE00BHZPJ239,IE00BHZPJ239,,sedol_isin,ISHS MSCI EM ESG CTB ETF,0.00,0.00,90342.77,0.00,18452.00,6.60,USD
ID-B8B6D075,TPY0139,IE000B8NX8P7,,sedol_isin,QUINTET DEFINED RETURNS I,0.00,0.00,182376.93,0.00,149431.84,1.22,GBP
ID-B8B6D075,TPY0159,LU2533810946,,sedol_isin,BNP JPMESG GL DIV TRACKIH,0.00,0.00,34856.78,0.00,307.00,113.54,GBP
ID-B8B6D075,TPY0161,LU0303706948,,sedol_isin,GS III EM MKTS ENH IDX I,0.00,0.00,59807.26,0.00,13491.00,5.97,USD
ID-B8B6D075,TPY0211,IE000QXUHMG1,,sedol_isin,AMUNDI II ALT MA SYS EQ I,0.00,0.00,8181.45,0.00,77.70,105.30,GBP
ID-B8D8FD45,0504245,IE0005042456,,sedol_isin,ISHARES CORE FTSE 100 ETF,0.00,0.00,13098.79,0.00,1355.00,9.67,GBP
ID-B8D8FD45,BHZPJ89,IE00BHZPJ890,,sedol_isin,ISHS MSCI USA ESG CTB ETF,0.00,0.00,49117.54,0.00,5516.00,12.00,USD
ID-B8D8FD45,BM92QJ1,IE000LZ4F7J0,,sedol_isin,ISHS MSCIESG CTB ETF HDG?,0.00,0.00,107121.45,0.00,15201.00,7.05,GBP
ID-B8D8FD45,BMCMT55,IE0007L4ZKN0,,sedol_isin,QMM US EQUITY GBP ACC,0.00,0.00,56541.37,0.00,4689.00,12.06,GBP
ID-B8D8FD45,BMCMT77,IE000KY07VI3,,sedol_isin,QMM US EQUITY GBPH ACC,0.00,0.00,183069.32,0.00,14170.00,12.92,GBP
ID-B8D8FD45,BMCMTG6,IE0005ROYD13,,sedol_isin,QMM CONT EURO EQ GBPH ACC,0.00,0.00,42019.94,0.00,3831.00,10.97,GBP
ID-B8D8FD45,BMCMTQ6,IE000L2R6JD7,,sedol_isin,QMM GL IG CREDIT GBPH ACC,0.00,0.00,140479.80,0.00,12607.00,11.14,GBP
ID-B8D8FD45,BMCMTX3,IE000HR61W43,,sedol_isin,QMM GLB HY CORP GBPH ACC,0.00,0.00,90676.46,0.00,7788.00,11.64,GBP
ID-B8D8FD45,BQTXCZ0,IE000QQ8Z0D8,,sedol_isin,AMUNDI MSCI ESG BR TR EUR,0.00,0.00,76035.27,0.00,159.00,547.98,EUR
ID-B8D8FD45,CASH_GBP,,,sedol_isin,Cash,0.00,41653.25,,0.00,,,GBP
ID-B8D8FD45,CASH_GBP,,,sedol_isin,Cash,0.00,6834.09,,0.00,,,GBP
ID-B8D8FD45,IE00BHZPJ239,IE00BHZPJ239,,sedol_isin,ISHS MSCI EM ESG CTB ETF,0.00,0.00,26086.40,0.00,5328.00,6.60,USD
ID-B979120D,0504245,IE0005042456,,sedol_isin,ISHARES CORE FTSE 100 ETF,0.00,0.00,681929.51,0.00,70542.00,9.67,GBP
ID-B979120D,0989529,GB0009895292,,sedol_isin,ASTRAZENECA,0.00,0.00,25511.50,0.00,185.00,137.90,GBP
ID-B979120D,2000019,US0231351067,,sedol_isin,AMAZON COM,0.00,0.00,83940.77,0.00,490.00,230.82,USD
ID-B979120D,2046251,US0378331005,,sedol_isin,APPLE,0.00,0.00,83531.28,0.00,414.00,271.86,USD
ID-B979120D,2073390,US0846707026,,sedol_isin,BERKSHIRE HATHAWAY B,0.00,0.00,49242.84,0.00,132.00,502.65,USD
ID-B979120D,2190385,US46625H1005,,sedol_isin,JP MORGAN CHASE,0.00,0.00,49741.55,0.00,208.00,322.22,USD
ID-B979120D,2270726,US2546871060,,sedol_isin,WALT DISNEY,0.00,0.00,34365.73,0.00,407.00,113.77,USD
ID-B979120D,2379504,US67066G1040,,sedol_isin,NVIDIA CORP,0.00,0.00,119451.91,0.00,863.00,186.50,USD
ID-B979120D,2516152,US5324571083,,sedol_isin,ELI LILLY & CO,0.00,0.00,31903.81,0.00,40.00,1074.68,USD
ID-B979120D,2567116,US28176E1082,,sedol_isin,EDWARDS LIFESCIENCES,0.00,0.00,29108.65,0.00,455.00,86.20,USD
ID-B979120D,2588173,US5949181045,,sedol_isin,MICROSOFT,0.00,0.00,110190.99,0.00,307.00,483.62,USD
ID-B979120D,2704407,US7427181091,,sedol_isin,PROCTER & GAMBLE,0.00,0.00,36268.90,0.00,341.00,143.31,USD
ID-B979120D,2778844,US58933Y1055,,sedol_isin,MERCK & CO,0.00,0.00,31248.33,0.00,400.00,105.26,USD
ID-B979120D,2838555,US1667641005,,sedol_isin,CHEVRON,0.00,0.00,23980.20,0.00,212.00,152.41,USD
ID-B979120D,2867719,US8716071076,,sedol_isin,SYNOPSYS,0.00,0.00,30329.26,0.00,87.00,469.72,USD
ID-B979120D,2886907,US8835561023,,sedol_isin,THERMO FISHER SCIENTIFIC,0.00,0.00,32253.79,0.00,75.00,579.45,USD
ID-B979120D,2917766,US91324P1021,,sedol_isin,UNITEDHEALTH GROUP,0.00,0.00,23519.79,0.00,96.00,330.11,USD
ID-B979120D,2937667,US94106L1098,,sedol_isin,WASTE MANAGEMENT,0.00,0.00,17284.59,0.00,106.00,219.71,USD
ID-B979120D,4031879,FR0000124141,,sedol_isin,VEOLIA ENVIRONNEMENT,0.00,0.00,20645.01,0.00,796.00,29.72,EUR
ID-B979120D,4061412,FR0000121014,,sedol_isin,LVMH,0.00,0.00,36024.09,0.00,64.00,645.00,EUR
ID-B979120D,4834108,FR0000121972,,sedol_isin,SCHNEIDER ELECTRIC,0.00,0.00,34438.61,0.00,168.00,234.90,EUR
ID-B979120D,5231485,DE0008404005,,sedol_isin,ALLIANZ (NOM),0.00,0.00,33396.46,0.00,98.00,390.50,EUR
ID-B979120D,5334588,DE0007030009,,sedol_isin,RHEINMETALL (ORD),0.00,0.00,27244.96,0.00,20.00,1561.00,EUR
ID-B979120D,5705946,ES0113900J37,,sedol_isin,BANCO SANTANDER SA,0.00,0.00,26750.22,0.00,3044.00,10.07,EUR
ID-B979120D,5727973,DE0007236101,,sedol_isin,SIEMENS (NOM),0.00,0.00,44453.22,0.00,213.00,239.15,EUR
ID-B979120D,7110388,CH0012032048,,sedol_isin,ROCHE (BON),0.00,0.00,21864.60,0.00,71.00,328.20,CHF
ID-B979120D,B09DHL9,DE000A0D9PT0,,sedol_isin,MTU AERO ENGINES,0.00,0.00,27905.58,0.00,90.00,355.30,EUR
ID-B979120D,B0SWJX3,GB00B0SWJX34,,sedol_isin,LSE GROUP,0.00,0.00,25155.12,0.00,281.00,89.52,GBP
ID-B979120D,B15C557,FR0000120271,,sedol_isin,TOTAL ENERGIES,0.00,0.00,19889.96,0.00,410.00,55.59,EUR
ID-B979120D,B1G52Y3,IE00B1FZSB30,,sedol_isin,ISHARES CORE UK GILTS ETF,0.00,0.00,53876.54,0.00,5427.00,9.93,GBP
ID-B979120D,B2B0DG9,GB00B2B0DG97,,sedol_isin,RELX PLC,0.00,0.00,17938.80,0.00,594.00,30.20,GBP
ID-B979120D,B2PZN04,US92826C8394,,sedol_isin,VISA A,0.00,0.00,36440.11,0.00,140.00,350.71,USD
ID-B979120D,B53H013,IE00B53H0131,,sedol_isin,UBSCMCI COMPOSITE A USD,0.00,0.00,145085.05,0.00,1694.00,115.40,USD
ID-B979120D,B616C79,US88160R1014,,sedol_isin,TESLA,0.00,0.00,21694.97,0.00,65.00,449.72,USD
ID-B979120D,B7FBFL2,US03027X1000,,sedol_isin,AMERICAN TOWER,0.00,0.00,20853.85,0.00,159.00,176.72,USD
ID-B979120D,B7TL820,US30303M1027,,sedol_isin,META PLATFORMS A,0.00,0.00,23515.16,0.00,48.00,660.09,USD
ID-B979120D,B80NXX8,US81762P1021,,sedol_isin,SERVICENOW,0.00,0.00,20464.75,0.00,180.00,153.19,USD
ID-B979120D,B8KQN82,IE00B8KQN827,,sedol_isin,EATON CORP PUBLIC,0.00,0.00,26475.52,0.00,112.00,318.51,USD
ID-B979120D,B929F46,NL0010273215,,sedol_isin,ASML HOLDING,0.00,0.00,44224.63,0.00,55.00,921.40,EUR
ID-B979120D,BD3J2B9,LU1291102447,,sedol_isin,BNPP MSCI JAPAN ESG ETF,0.00,0.00,306013.79,0.00,20574.00,17.04,EUR
ID-B979120D,BDR05C0,GB00BDR05C01,,sedol_isin,NATIONAL GRID RG,0.00,0.00,15261.86,0.00,1337.00,11.42,GBP
ID-B979120D,BG0TQC2,IE00BG0TQC25,,sedol_isin,INVESCO MKT UK GILTS ETF,0.00,0.00,218695.84,0.00,7551.00,28.96,GBP
ID-B979120D,BK531S8,US68902V1070,,sedol_isin,OTIS WORLDWIDE CORP WI,0.00,0.00,12447.08,0.00,192.00,87.35,USD
ID-B979120D,BL6LXZ9,XS2688824569,,sedol_isin,GS AC SMI/SX5E 10.29%,0.00,0.00,187908.00,0.00,168000.00,1.12,GBP
ID-B979120D,BM92QJ1,IE000LZ4F7J0,,sedol_isin,ISHS MSCIESG CTB ETF HDG?,0.00,0.00,1002675.35,0.00,142284.00,7.05,GBP
ID-B979120D,BMCMT77,IE000KY07VI3,,sedol_isin,QMM US EQUITY GBPH ACC,0.00,0.00,874701.83,0.00,67704.00,12.92,GBP
ID-B979120D,BMCMTG6,IE0005ROYD13,,sedol_isin,QMM CONT EURO EQ GBPH ACC,0.00,0.00,318906.23,0.00,29075.00,10.97,GBP
ID-B979120D,BMCMTR7,IE000R3U28Q9,,sedol_isin,QMM GL IG CREDIT GBPH DIS,0.00,0.00,269427.61,0.00,25620.00,10.52,GBP
ID-B979120D,BMCMTY4,IE000N0WGY67,,sedol_isin,QMM GLB HY CORP GBPH DIS,0.00,0.00,282382.92,0.00,26539.00,10.64,GBP
ID-B979120D,BNZGVV1,NL0015000IY2,,sedol_isin,UNIVERSAL MUSIC GROUP,0.00,0.00,26073.06,0.00,1344.00,22.23,EUR
ID-B979120D,BPCPSD6,CH1216478797,,sedol_isin,DSM FIRMENICH LTD,0.00,0.00,14281.25,0.00,238.00,68.76,EUR
ID-B979120D,BQTXCZ0,IE000QQ8Z0D8,,sedol_isin,AMUNDI MSCI ESG BR TR EUR,0.00,0.00,548027.82,0.00,1146.00,547.98,EUR
ID-B979120D,BRJW908,XS3004343474,,sedol_isin,CITI AC WO SX5E SMI 12.52,0.00,0.00,192735.30,0.00,177000.00,1.09,GBP
ID-B979120D,BSNQ3R8,IE000FZW9C08,,sedol_isin,BLACKR ISHS EX-UK S HDG £,0.00,0.00,262852.72,0.00,21586.00,12.18,GBP
ID-B979120D,BSQL9F0,IE000SZ25OI0,,sedol_isin,XTRCK SP500 WGHT 4C HDG £,0.00,0.00,216552.48,0.00,25667.00,8.44,GBP
ID-B979120D,BSWYK38,XS2700541027,,sedol_isin,CACIB AC EURO S&P 9.20%,0.00,0.00,180436.00,0.00,158000.00,1.14,GBP
ID-B979120D,BVZK7T9,GB00BVZK7T90,,sedol_isin,UNILEVER PLC,0.00,0.00,39799.31,0.00,819.00,48.60,GBP
ID-B979120D,BYY88Y7,US02079K1079,,sedol_isin,ALPHABET C,0.00,0.00,98979.52,0.00,425.00,313.80,USD
ID-B979120D,BZ1F4Z1,LU1291106513,,sedol_isin,BNPP MSCI PAC EX JAP PRI£,0.00,0.00,155768.66,0.00,631.00,246.86,GBP
ID-B979120D,CASH_EUR,,,sedol_isin,Cash,0.00,228.09,,0.00,,,EUR
ID-B979120D,CASH_GBP,,,sedol_isin,Cash,0.00,464.73,,0.00,,,GBP
ID-B979120D,CASH_GBP,,,sedol_isin,Cash,0.00,218.60,,0.00,,,GBP
ID-B979120D,CASH_GBP,,,sedol_isin,Cash,0.00,119426.80,,0.00,,,GBP
ID-B979120D,CASH_USD,,,sedol_isin,Cash,0.00,567.82,,0.00,,,USD
ID-B979120D,IE000S9YS762,IE000S9YS762,,sedol_isin,LINDE PLC,0.00,0.00,11535.12,0.00,31.00,426.39,EUR
ID-B979120D,IE00BHZPJ239,IE00BHZPJ239,,sedol_isin,ISHS MSCI EM ESG CTB ETF,0.00,0.00,439356.09,0.00,89736.00,6.60,USD
ID-B979120D,TPY0121,XS2311691138,,sedol_isin,BNP-AC SD NKY/CHIN 10.80%,0.00,0.00,199515.20,0.00,152000.00,1.31,GBP
ID-B979120D,TPY0159,LU2533810946,,sedol_isin,BNP JPMESG GL DIV TRACKIH,0.00,0.00,115924.34,0.00,1021.00,113.54,GBP
ID-B979120D,TPY0161,LU0303706948,,sedol_isin,GS III EM MKTS ENH IDX I,0.00,0.00,390957.12,0.00,88.19,5973.19,USD
ID-B979120D,TPY0168,XS2979394751,,sedol_isin,BNP AC S&P EUROSTOXX FD3,0.00,0.00,185863.20,0.00,172000.00,1.08,GBP
ID-B979120D,TPY0212,XS3174779705,,sedol_isin,CIBC AC FTSE SMI 11.50%,0.00,0.00,189035.64,0.00,179000.00,1.06,GBP
ID-B979120D,TPY0213,XS3034037955,,sedol_isin,GS AC FTSE/SX5E ROLL 12.9,0.00,0.00,188604.00,0.00,180000.00,1.05,GBP
ID-B979120D,TPY0214,XS3094948653,,sedol_isin,MS AC WO SX5E DEC SPX11.4,0.00,0.00,185511.60,0.00,178000.00,1.04,GBP
ID-B979120D,TPY0215,XS3100015380,,sedol_isin,ML AC NIKKEI EURSTXX13.6%,0.00,0.00,191322.00,0.00,180000.00,1.06,GBP
ID-B979120D,TPY0248,XS3150507666,,sedol_isin,HSBC AC S&P/NIKKEI 11.07%,0.00,0.00,186477.00,0.00,183000.00,1.02,GBP
ID-BA6E5D99,0006655,GB0000066554,,sedol_isin,ABERFORTH SMALLER CO.,0.00,0.00,65723.70,0.00,4165.00,15.78,GBP
ID-BA6E5D99,0237400,GB0002374006,,sedol_isin,DIAGEO,0.00,0.00,16025.00,0.00,1000.00,16.03,GBP
ID-BA6E5D99,0489308,GB0004893086,,sedol_isin,4.25% UK TREAS STK JUN32,0.00,0.00,90238.70,0.00,89150.00,1.01,GBP
ID-BA6E5D99,0602053,GB0006020530,,sedol_isin,BAILLIE GIFF EM MKT B DIS,0.00,0.00,168667.62,0.00,18260.00,9.24,GBP
ID-BA6E5D99,0682538,GB0006825383,,sedol_isin,PERSIMMON,0.00,0.00,19208.63,0.00,1415.00,13.58,GBP
ID-BA6E5D99,0709954,GB0007099541,,sedol_isin,PRUDENTIAL,0.00,0.00,32503.80,0.00,2840.00,11.45,GBP
ID-BA6E5D99,0989529,GB0009895292,,sedol_isin,ASTRAZENECA,0.00,0.00,39853.10,0.00,289.00,137.90,GBP
ID-BA6E5D99,2000019,US0231351067,,sedol_isin,AMAZON COM,0.00,0.00,77945.01,0.00,455.00,230.82,USD
ID-BA6E5D99,2046251,US0378331005,,sedol_isin,APPLE,0.00,0.00,67188.20,0.00,333.00,271.86,USD
ID-BA6E5D99,2073390,US0846707026,,sedol_isin,BERKSHIRE HATHAWAY B,0.00,0.00,48123.68,0.00,129.00,502.65,USD
ID-BA6E5D99,2270726,US2546871060,,sedol_isin,WALT DISNEY,0.00,0.00,27441.93,0.00,325.00,113.77,USD
ID-BA6E5D99,2379504,US67066G1040,,sedol_isin,NVIDIA CORP,0.00,0.00,78896.39,0.00,570.00,186.50,USD
ID-BA6E5D99,2463247,US4581401001,,sedol_isin,INTEL CORP,0.00,0.00,31904.78,0.00,1165.00,36.90,USD
ID-BA6E5D99,2520153,US00846U1016,,sedol_isin,AGILENT TECHNOLOGIES,0.00,0.00,13532.27,0.00,134.00,136.07,USD
ID-BA6E5D99,2588173,US5949181045,,sedol_isin,MICROSOFT,0.00,0.00,49532.11,0.00,138.00,483.62,USD
ID-BA6E5D99,2640147,US6541061031,,sedol_isin,NIKE INC B,0.00,0.00,5437.62,0.00,115.00,63.71,USD
ID-BA6E5D99,2867719,US8716071076,,sedol_isin,SYNOPSYS,0.00,0.00,24054.24,0.00,69.00,469.72,USD
ID-BA6E5D99,2886907,US8835561023,,sedol_isin,THERMO FISHER SCIENTIFIC,0.00,0.00,20642.42,0.00,48.00,579.45,USD
ID-BA6E5D99,3163836,GB0031638363,,sedol_isin,INTERTEK GROUP PLC,0.00,0.00,9020.70,0.00,195.00,46.26,GBP
ID-BA6E5D99,5497168,DE0007664039,,sedol_isin,VW (PRIV),0.00,0.00,33435.29,0.00,370.00,103.55,EUR
ID-BA6E5D99,7123870,CH0038863350,,sedol_isin,NESTLE (NOM),0.00,0.00,22164.67,0.00,300.00,78.74,CHF
ID-BA6E5D99,B15KXQ8,GB00B15KXQ89,,sedol_isin,WISDOMT.ETC-COPPER COM ID,0.00,0.00,70713.97,0.00,1920.00,49.63,USD
ID-BA6E5D99,B16NNR7,GB00B16NNR78,,sedol_isin,4 1/4 UK TREAS STK DEC27,0.00,0.00,296936.70,0.00,292770.00,1.01,GBP
ID-BA6E5D99,B24CGK7,GB00B24CGK77,,sedol_isin,RECKITT BENCKISER GROUP,0.00,0.00,29409.80,0.00,490.00,60.02,GBP
ID-BA6E5D99,B2B0DG9,GB00B2B0DG97,,sedol_isin,RELX PLC,0.00,0.00,18271.00,0.00,605.00,30.20,GBP
ID-BA6E5D99,B4MR8G8,GB00B4MR8G82,,sedol_isin,FUNDSMITH EQ FUND I DIS,0.00,0.00,123241.04,0.00,19095.00,6.45,GBP
ID-BA6E5D99,B616C79,US88160R1014,,sedol_isin,TESLA,0.00,0.00,32375.57,0.00,97.00,449.72,USD
ID-BA6E5D99,B62H2K4,LU0435534705,,sedol_isin,BRGF SUST ENERGY D4 GBP,0.00,0.00,64934.70,0.00,3945.00,16.46,GBP
ID-BA6E5D99,B7TL820,US30303M1027,,sedol_isin,META PLATFORMS A,0.00,0.00,45070.71,0.00,92.00,660.09,USD
ID-BA6E5D99,B80NXX8,US81762P1021,,sedol_isin,SERVICENOW,0.00,0.00,31265.59,0.00,275.00,153.19,USD
ID-BA6E5D99,B8N44R9,GB00B8N44R93,,sedol_isin,INVESCO PERP ASIAN Z DIS,0.00,0.00,35801.57,0.00,5475.00,6.54,GBP
ID-BA6E5D99,B929F46,NL0010273215,,sedol_isin,ASML HOLDING,0.00,0.00,70759.40,0.00,88.00,921.40,EUR
ID-BA6E5D99,BF2DSG3,CH0418792922,,sedol_isin,SIKA LTD,0.00,0.00,9764.39,0.00,64.00,162.60,CHF
ID-BA6E5D99,BFF5BH8,GB00BFF5BH82,,sedol_isin,JUPITER JAP INC U2 UNHDG,0.00,0.00,129550.10,0.00,93565.00,1.38,GBP
ID-BA6E5D99,BGT0LX2,GG00BR30MJ80,,sedol_isin,HARBOURVEST GBL RED USD,0.00,0.00,92539.34,0.00,3990.00,31.25,USD
ID-BA6E5D99,BJ09MR0,IE00BJ09MR04,,sedol_isin,WELLINGTON GBL STEW N GBP,0.00,0.00,53030.85,0.00,2915.00,18.19,GBP
ID-BA6E5D99,BJ0LT19,GB00BJ0LT190,,sedol_isin,HGCAPITAL TRUST GBP,0.00,0.00,103327.20,0.00,20340.00,5.08,GBP
ID-BA6E5D99,BJFFLV0,GB00BJFFLV09,,sedol_isin,CRODA INTERNATIONAL,0.00,0.00,10886.20,0.00,395.00,27.56,GBP
ID-BA6E5D99,BK531S8,US68902V1070,,sedol_isin,OTIS WORLDWIDE CORP WI,0.00,0.00,10372.57,0.00,160.00,87.35,USD
ID-BA6E5D99,BK6KTX9,LU2112292763,,sedol_isin,BGF WORLD HEALTH D5 DIS £,0.00,0.00,111872.00,0.00,7600.00,14.72,GBP
ID-BA6E5D99,BKC9GJ5,IE00BKC9GJ54,,sedol_isin,BLACKROCK ICS £ LIQ PREM,0.00,0.00,514926.99,0.00,4395.00,117.16,GBP
ID-BA6E5D99,BL6C772,GB00BL6C7720,,sedol_isin,4.125% UKTREAS JAN27 REGS,0.00,0.00,178635.93,3038.02,174860.00,1.02,GBP
ID-BA6E5D99,BL6LC29,IE00BF16M727,,sedol_isin,FIRST TR NASDAQ CYBER ETF,0.00,0.00,108704.47,0.00,3280.00,44.66,USD
ID-BA6E5D99,BL6LXZ9,XS2688824569,,sedol_isin,GS AC SMI/SX5E 10.29%,0.00,0.00,199093.00,0.00,178000.00,1.12,GBP
